gene_id	gene_name	ND0013	ND0323	ND0463	ND0693
ENSG00000036672	USP2	5	3	72	1
ENSG00000036828	CASR	0	7	2	9
ENSG00000037042	TUBG2	101.696	87.375	66.972	68.39
ENSG00000037241	RPL26L1	46.98	18.851	90.954	17
ENSG00000037280	FLT4	27	116	13	96.999
ENSG00000037474	NSUN2	796	642.999	1259.002	580
ENSG00000037637	FBXO42	541	405	1016	403.001
ENSG00000037749	MFAP3	143	95	194	54
ENSG00000037757	MRI1	391	357	320	364
ENSG00000037897	METTL1	58	36	160	44.999
ENSG00000037965	HOXC8	0	0	0	0
ENSG00000038002	AGA	233	144.999	103.001	145.001
ENSG00000038210	PI4K2B	81	52	338	40
ENSG00000038219	BOD1L1	1991	2289.001	7018	1992
ENSG00000038274	MAT2B	1218.999	728.001	825	802
ENSG00000038295	TLL1	0	0	0	0
ENSG00000038358	EDC4	1408.759	1032.618	2540.504	1179.878
ENSG00000038382	TRIO	620.173	381.001	2991.999	295
ENSG00000038427	VCAN	2649	3283	26858	2392.999
ENSG00000038532	CLEC16A	707.999	479	663	540.001
ENSG00000038945	MSR1	44	44	4524	24
ENSG00000039068	CDH1	16	22	75.999	18.999
ENSG00000039123	MTREX	433	336.001	620	223
ENSG00000039139	DNAH5	0	0	0	0
ENSG00000039319	ZFYVE16	174.999	227	1754.001	160.001
ENSG00000039523	RIPOR1	1518.001	1313.999	3609	1340
ENSG00000039537	C6	0	0	0	0
ENSG00000039560	RAI14	3	14	492	2
ENSG00000039600	SOX30	3	1	0	2
ENSG00000039650	PNKP	626	612.999	909.999	831.999
ENSG00000039987	BEST2	4	0	0	10
ENSG00000040199	PHLPP2	136	87	535.001	52
ENSG00000040275	SPDL1	63	23	167	24
ENSG00000040341	STAU2	147.534	166.287	228.999	141
ENSG00000040487	SLC66A1	149	93	268	151.001
ENSG00000040531	CTNS	266.999	193	433	278.001
ENSG00000040608	RTN4R	78.866	54	8	59
ENSG00000040633	PHF23	744.001	515.999	354.001	926.001
ENSG00000040731	CDH10	1	0	0	0
ENSG00000040933	INPP4A	1610.999	1364.001	2125.999	1129
ENSG00000041353	RAB27B	51	85	37	35
ENSG00000041357	PSMA4	358.001	230	991	173.001
ENSG00000041515	MYO16	3	6	0	0
ENSG00000041802	LSG1	553.001	410	793.999	399
ENSG00000041880	PARP3	97.999	80	100.001	113.758
ENSG00000041982	TNC	0	0	2	1
ENSG00000041988	THAP3	236	149.001	215.001	183
ENSG00000042062	RIPOR3	48	71.001	5	61
ENSG00000042088	TDP1	364.999	212	457.999	239.001
ENSG00000042286	AIFM2	87.999	81	52	80
ENSG00000042304	C2orf83	0	0	0	0
ENSG00000042317	SPATA7	16	18.999	17	8
ENSG00000042429	MED17	293.12	285.998	590.837	237.002
ENSG00000042445	RETSAT	251.999	323	188.999	304
ENSG00000042493	CAPG	1236.001	945.001	564	1761
ENSG00000042753	AP2S1	1036.999	575	819	902.999
ENSG00000042781	USH2A	0	0	0	0
ENSG00000042813	ZPBP	1	0	1	1
ENSG00000042832	TG	4	10	22.001	86.999
ENSG00000042980	ADAM28	301.001	216	3319.999	119.001
ENSG00000043039	BARX2	1	0	1	1
ENSG00000043093	DCUN1D1	144.999	106	637	101
ENSG00000043143	JADE2	3214	1926.001	2066.002	2036.999
ENSG00000043355	ZIC2	0	0	0	0
ENSG00000043462	LCP2	3252.998	2855	6749.999	3249.999
ENSG00000043514	TRIT1	115	114.001	129.999	91
ENSG00000043591	ADRB1	5	8	18	2
ENSG00000044012	GUCA2B	0	0	0	0
ENSG00000044090	CUL7	243	228	235	333
ENSG00000044115	CTNNA1	880	884	1488	975.999
ENSG00000044446	PHKA2	672	555	796.999	805.001
ENSG00000044459	CNTLN	27	35	50.001	26
ENSG00000044524	EPHA3	0	0	0	0
ENSG00000044574	HSPA5	2158	1849	15469.99	2360
ENSG00000046604	DSG2	1	3	43	1
ENSG00000046647	GEMIN8	136	58	108.999	71
ENSG00000046651	OFD1	397	283	920	342
ENSG00000046653	GPM6B	0	0	51	1
ENSG00000046774	MAGEC2	0	0	0	0
ENSG00000046889	PREX2	1	1	0	0
ENSG00000047056	WDR37	699.001	572	1280	526.001
ENSG00000047188	YTHDC2	241.001	224.001	1689.999	117
ENSG00000047230	CTPS2	72.001	43	137.001	45
ENSG00000047249	ATP6V1H	315	244	442	255.001
ENSG00000047315	POLR2B	1064.001	944.001	2428	723
ENSG00000047346	FAM214A	353.08	249.999	1799.001	194
ENSG00000047365	ARAP2	423	344	3659.999	192.999
ENSG00000047410	TPR	1655	1552	4102.999	1113.001
ENSG00000047457	CP	0	1	1	0
ENSG00000047578	KIAA0556	408	471	625	392
ENSG00000047579	DTNBP1	320	153	442	201.001
ENSG00000047597	XK	88	46	8	167
ENSG00000047617	ANO2	1	3	0	10
ENSG00000047621	C12orf4	79	82	195	64
ENSG00000047634	SCML1	67	51.001	781.999	24
ENSG00000047644	WWC3	1209	1050	726	896
ENSG00000047648	ARHGAP6	48	49	24.001	47
ENSG00000047662	FAM184B	0	1	0	1
ENSG00000047849	MAP4	1084.999	882.001	1193	991.999
ENSG00000047932	GOPC	252	180	552	105
ENSG00000047936	ROS1	0	0	0	0
ENSG00000048028	USP28	440.999	349	532	297.001
ENSG00000048052	HDAC9	261	144	63.999	67
ENSG00000048140	TSPAN17	720.999	487	428	509
ENSG00000048162	NOP16	202.001	80.999	186.001	92
ENSG00000048342	CC2D2A	1	6.999	1	4
ENSG00000048392	RRM2B	174	182	418	102
ENSG00000048405	ZNF800	287	244.001	1451.999	225.999
ENSG00000048462	TNFRSF17	21	7	8	13
ENSG00000048471	SNX29	1152	570	855.163	586.779
ENSG00000048540	LMO3	0	2	0	0
ENSG00000048544	MRPS10	185	143	326.705	103
ENSG00000048545	GUCA1A	0	0	0	0
ENSG00000048649	RSF1	740.597	591.599	1788.021	684.414
ENSG00000048707	VPS13D	997.001	976.999	2604.001	585
ENSG00000048740	CELF2	3111.001	3038.001	4415.999	2708
ENSG00000048828	FAM120A	2120	1720.001	2062.021	1786
ENSG00000048991	R3HDM1	430.001	322	723	324.999
ENSG00000049089	COL9A2	200	223.001	150	291
ENSG00000049130	KITLG	0	1	4	1
ENSG00000049167	ERCC8	22.859	24	45.999	18
ENSG00000049192	ADAMTS6	15	25	37	16
ENSG00000049239	H6PD	1233	1008	1884	1341
ENSG00000049245	VAMP3	683	511	1261	568
ENSG00000049246	PER3	50	57	75.998	52
ENSG00000049247	UTS2	4	3	1	2
ENSG00000049249	TNFRSF9	39	132	86	77
ENSG00000049283	EPN3	0	0	0	0
ENSG00000049323	LTBP1	62	72	8	102
ENSG00000049449	RCN1	122.957	96.561	359.118	104.918
ENSG00000049540	ELN	0	1	0	3
ENSG00000049541	RFC2	258	162	225	235
ENSG00000049618	ARID1B	1631.059	1063.008	3376	1064.056
ENSG00000049656	CLPTM1L	1413.001	869.001	1382.001	1020
ENSG00000049759	NEDD4L	160	114.001	180.001	165.001
ENSG00000049768	FOXP3	104	91.999	78.001	177
ENSG00000049769	PPP1R3F	162	153	86	143.999
ENSG00000049860	HEXB	564	519.999	1100.999	724.999
ENSG00000049883	PTCD2	130	105	105	49
ENSG00000050030	NEXMIF	6	4	6	1
ENSG00000050130	JKAMP	207.001	202.001	303.999	166
ENSG00000050165	DKK3	27	33	48	11
ENSG00000050327	ARHGEF5	210.317	77.937	190.252	105.314
ENSG00000050344	NFE2L3	78	48	97	39
ENSG00000050393	MCUR1	222	134	148	164
ENSG00000050405	LIMA1	157	98	56	76
ENSG00000050426	LETMD1	694.998	557.001	893.001	557
ENSG00000050438	SLC4A8	75	63.001	142	85
ENSG00000050555	LAMC3	583.893	67.223	3	123.907
ENSG00000050628	PTGER3	3	0	1	2
ENSG00000050730	TNIP3	9	8	15	3
ENSG00000050748	MAPK9	301.001	192.999	634.001	219.999
ENSG00000050767	COL23A1	1	4	30	38
ENSG00000050820	BCAR1	148	83	1	53
ENSG00000051009	FAM160A2	696.999	740.001	883	676
ENSG00000051108	HERPUD1	1328.001	934.999	5563.001	1092
ENSG00000051128	HOMER3	244.999	170.001	593.999	358.999
ENSG00000051180	RAD51	10	11	8	16
ENSG00000051341	POLQ	12	10	10	3
ENSG00000051382	PIK3CB	288.999	277	1218.002	410
ENSG00000051523	CYBA	8604.998	6540	7659	10954
ENSG00000051596	THOC3	314.519	217.502	89.194	163.632
ENSG00000051620	HEBP2	489	637	936	570
ENSG00000051825	MPHOSPH9	264.999	231	640.865	133.001
ENSG00000052126	PLEKHA5	21	39.001	56	12
ENSG00000052344	PRSS8	1	0	2	5
ENSG00000052723	SIKE1	248.001	142	448.999	94
ENSG00000052749	RRP12	519.61	361	1012.001	2065.999
ENSG00000052795	FNIP2	157	133	1404	79
ENSG00000052802	MSMO1	85	51	182	46
ENSG00000052841	TTC17	786.001	723.002	1845.999	588.001
ENSG00000052850	ALX4	0	1	0	0
ENSG00000053108	FSTL4	8	11	12	32
ENSG00000053254	FOXN3	1662.001	1551	3126	1350.999
ENSG00000053328	METTL24	1	5	1	2
ENSG00000053371	AKR7A2	562.982	272.964	118.001	399
ENSG00000053372	MRTO4	229	166	233	175.001
ENSG00000053438	NNAT	1	3	0	0
ENSG00000053501	USE1	232.999	139	210.999	228
ENSG00000053524	MCF2L2	10	12	43	16
ENSG00000053702	NRIP2	2	1	0	1
ENSG00000053747	LAMA3	1	0	0	0
ENSG00000053770	AP5M1	280	199	530	182
ENSG00000053900	ANAPC4	157	170.001	426.002	122
ENSG00000053918	KCNQ1	901.001	713.001	283	872
ENSG00000054116	TRAPPC3	522	409.001	488.001	405
ENSG00000054118	THRAP3	2397	1550.392	2916	1882
ENSG00000054148	PHPT1	226	180	92.001	168
ENSG00000054179	ENTPD2	15	19	1	3
ENSG00000054219	LY75	451	505.968	703.139	207.504
ENSG00000054267	ARID4B	932.478	736.436	3461.526	810.947
ENSG00000054277	OPN3	307.373	150.92	445.525	170.64
ENSG00000054282	SDCCAG8	158	129	320.999	118
ENSG00000054356	PTPRN	23	26	58	56.001
ENSG00000054392	HHAT	30	29	12	24
ENSG00000054523	KIF1B	234.604	306.407	1038.999	515.559
ENSG00000054598	FOXC1	7	1	6	1
ENSG00000054611	TBC1D22A	1013	681.001	739.001	877.999
ENSG00000054654	SYNE2	893.001	1105	5267.999	683.003
ENSG00000054690	PLEKHH1	1	2	3	2
ENSG00000054793	ATP9A	48	37	130	74
ENSG00000054796	SPO11	0	0	0	0
ENSG00000054803	CBLN4	0	0	0	0
ENSG00000054938	CHRDL2	0	0	0	1
ENSG00000054965	FAM168A	724	665	944	538
ENSG00000054967	RELT	1036	994	3976.999	1430.999
ENSG00000054983	GALC	217	262.001	628.001	229
ENSG00000055044	NOP58	292.001	219.999	1917	176
ENSG00000055070	SZRD1	2447.999	1653	3369.001	2017.999
ENSG00000055118	KCNH2	180.001	153	7	172
ENSG00000055130	CUL1	732	490	1125.001	496
ENSG00000055147	FAM114A2	156.001	103	163	101
ENSG00000055163	CYFIP2	5341	3836.003	6005	3858.001
ENSG00000055208	TAB2	1038	1115.999	5579.999	796
ENSG00000055211	GINM1	147	136	636	133
ENSG00000055332	EIF2AK2	509.001	600	1363	790.001
ENSG00000055483	USP36	1067.999	787.001	4738.999	737
ENSG00000055609	KMT2C	1283	1390	10029.999	659.999
ENSG00000055732	MCOLN3	4	5	0	0
ENSG00000055813	CCDC85A	1	0	0	0
ENSG00000055917	PUM2	1367	960	2636	779
ENSG00000055950	MRPL43	399.001	328.002	345.999	238
ENSG00000055955	ITIH4	58.331	153.368	156.988	150.061
ENSG00000055957	ITIH1	8	6	6	13
ENSG00000056050	HPF1	56	48	43	31
ENSG00000056097	ZFR	693	510	1913	392
ENSG00000056277	ZNF280C	31	24	105	19
ENSG00000056291	NPFFR2	0	0	0	0
ENSG00000056487	PHF21B	0	0	0	0
ENSG00000056558	TRAF1	785.981	885	2549	980.995
ENSG00000056586	RC3H2	489	400	2249.002	296
ENSG00000056736	IL17RB	0	2.006	6	3
ENSG00000056972	TRAF3IP2	269	234	415.001	189
ENSG00000056998	GYG2	0	0	0	0
ENSG00000057019	DCBLD2	18	12	21	1
ENSG00000057149	SERPINB3	0	0	0	0
ENSG00000057252	SOAT1	369	327	1202	402.999
ENSG00000057294	PKP2	20.751	11	1.01	16
ENSG00000057468	MSH4	0	1	0	1
ENSG00000057593	F7	7	0	1	1
ENSG00000057608	GDI2	2522	1422.936	1690.999	1974.999
ENSG00000057657	PRDM1	277	446.001	1598.001	213
ENSG00000057663	ATG5	131.001	74	401.999	59
ENSG00000057704	TMCC3	399	631	502	559
ENSG00000057757	PITHD1	666	517	762	793
ENSG00000057935	MTA3	241.001	169.001	327.001	184
ENSG00000058056	USP13	81	69	124	53
ENSG00000058063	ATP11B	699	526	4006	482
ENSG00000058085	LAMC2	0	0	0	0
ENSG00000058091	CDK14	144	75	299	89
ENSG00000058262	SEC61A1	2408.001	1646	4109	2182
ENSG00000058272	PPP1R12A	815.999	710.001	1901	1027.998
ENSG00000058335	RASGRF1	6	4	12	4
ENSG00000058404	CAMK2B	0	1	2	0
ENSG00000058453	CROCC	848.536	726.239	438.293	360.826
ENSG00000058600	POLR3E	691.001	504	1522.001	418
ENSG00000058668	ATP2B4	992	1780	1251	1118.001
ENSG00000058673	ZC3H11A	1747.107	1422.674	3521.551	1043.752
ENSG00000058729	RIOK2	122	80	289.999	60
ENSG00000058799	YIPF1	322	301	276.001	416.999
ENSG00000058804	NDC1	147	80	222	71
ENSG00000058866	DGKG	92.999	152	6	139
ENSG00000059122	FLYWCH1	683	669	1275	675
ENSG00000059145	UNKL	687	587.001	569.002	638.001
ENSG00000059377	TBXAS1	1285.999	1695.001	772	2342.999
ENSG00000059378	PARP12	896.999	576.999	1005	1042.999
ENSG00000059573	ALDH18A1	350.001	227.999	119	284
ENSG00000059588	TARBP1	316	315	1084	263
ENSG00000059691	GATB	184.999	106	53	98
ENSG00000059728	MXD1	2158	5097	7513.001	5344
ENSG00000059758	CDK17	270.999	203	1313.001	111.001
ENSG00000059769	DNAJC25	26.766	22.074	201.024	12.716
ENSG00000059804	SLC2A3	1618.906	2544.519	13085.922	3851.196
ENSG00000059915	PSD	89	63	56	68
ENSG00000060069	CTDP1	974	695	2248	1176.999
ENSG00000060138	YBX3	13020.999	7737.999	1492.998	19317.999
ENSG00000060140	STYK1	15	6	5	1
ENSG00000060237	WNK1	3121.999	3271.001	5221.002	3585.002
ENSG00000060303	RPS17P5	0	0	0	0
ENSG00000060339	CCAR1	560	425	2268.999	375.001
ENSG00000060491	OGFR	2605.001	1775	3666	2597
ENSG00000060558	GNA15	434	450	2878.001	612.999
ENSG00000060566	CREB3L3	1	4	3	0
ENSG00000060642	PIGV	158	124	54.001	225.999
ENSG00000060656	PTPRU	16	19	4	16
ENSG00000060688	SNRNP40	528	346	468.001	351
ENSG00000060709	RIMBP2	11	5	3	11
ENSG00000060718	COL11A1	1	0	0	0
ENSG00000060749	QSER1	151	110	518	51
ENSG00000060762	MPC1	137	90	294	95.001
ENSG00000060971	ACAA1	1062	1039	718.999	1385.001
ENSG00000060982	BCAT1	31	14	1115	24
ENSG00000061273	HDAC7	2443.001	2683	2642	2898.998
ENSG00000061337	LZTS1	9	21	16	18
ENSG00000061455	PRDM6	0	1	0	0
ENSG00000061492	WNT8A	0	0	1	0
ENSG00000061656	SPAG4	1	1	155.999	2
ENSG00000061676	NCKAP1	13	24	28	21
ENSG00000061794	MRPS35	214	133	271	133
ENSG00000061918	GUCY1B1	56.999	74	10	74
ENSG00000061936	SFSWAP	1008.001	756	1914.001	831.001
ENSG00000061938	TNK2	3256.001	3099.001	3418.999	4033
ENSG00000061987	MON2	366	386.001	1744	213.999
ENSG00000062038	CDH3	0	6	16	1
ENSG00000062096	ARSF	0	0	0	0
ENSG00000062194	GPBP1	760.999	621	2558.002	400
ENSG00000062282	DGAT2	763.999	1331	640	1109
ENSG00000062370	ZNF112	12	3	2	0
ENSG00000062485	CS	2001.87	1309.963	2627.707	1799.827
ENSG00000062524	LTK	47	174	139	150
ENSG00000062582	MRPS24	397.153	156	316	202
ENSG00000062598	ELMO2	794.998	748.001	1430.998	852.001
ENSG00000062650	WAPL	745	561.999	2143	428
ENSG00000062716	VMP1	1589	2534	1030	2226
ENSG00000062725	APPBP2	197	222	713.999	140
ENSG00000062822	POLD1	501.016	302.164	183.001	448.211
ENSG00000063015	SEZ6	1	1	16	83
ENSG00000063046	EIF4B	9233.313	5405.378	10326.761	4267.464
ENSG00000063127	SLC6A16	51	44	53	46
ENSG00000063169	BICRA	903	577	1159.001	641.001
ENSG00000063176	SPHK2	492.999	274	266.001	419
ENSG00000063177	RPL18	16044	6567.001	11827.001	8469
ENSG00000063180	CA11	86	48	85	72
ENSG00000063241	ISOC2	202.999	91.999	68.999	151
ENSG00000063244	U2AF2	3125.001	2073	2821	2562
ENSG00000063245	EPN1	2666	1596	2296.078	2892.999
ENSG00000063322	MED29	858	646.001	981.001	742.882
ENSG00000063438	AHRR	0	17.182	7.668	3.121
ENSG00000063515	GSC2	0	0	1	0
ENSG00000063587	ZNF275	423	261	535.999	275
ENSG00000063601	MTMR1	831	561.001	1318.999	443
ENSG00000063660	GPC1	13	6	66	10
ENSG00000063761	ADCK1	107.999	126	28	110
ENSG00000063854	HAGH	3096	2412.999	249.477	2212.999
ENSG00000063978	RNF4	1510.002	1112.002	1729	1122
ENSG00000064012	CASP8	1368.998	1496.999	4449.001	1542
ENSG00000064042	LIMCH1	3	3	0	4
ENSG00000064102	INTS13	160	106	203.001	97
ENSG00000064115	TM7SF3	446.999	302.999	152	331
ENSG00000064195	DLX3	2	16	1	0
ENSG00000064199	SPA17	5	9	5	7
ENSG00000064201	TSPAN32	631.002	878	252.999	938.999
ENSG00000064205	CCN5	0	0	0	0
ENSG00000064218	DMRT3	0	0	0	0
ENSG00000064225	ST3GAL6	45.563	90.269	138	45.203
ENSG00000064270	ATP2C2	3	23.999	53	28.999
ENSG00000064300	NGFR	6	11	12	21
ENSG00000064309	CDON	18	19	8	13
ENSG00000064313	TAF2	240.999	201	774.999	157
ENSG00000064393	HIPK2	880	933	6463	732
ENSG00000064419	TNPO3	667	665.001	964.999	794
ENSG00000064489	BORCS8-MEF2B	152.593	81.493	195.183	89.41
ENSG00000064490	RFXANK	652.001	356.001	329	567.999
ENSG00000064545	TMEM161A	252.999	157.001	133.001	157
ENSG00000064547	LPAR2	694	1286	948.001	1946.999
ENSG00000064601	CTSA	2656.999	2039	2383.002	4303.001
ENSG00000064607	SUGP2	1397	1415.999	2914	1047.001
ENSG00000064651	SLC12A2	98	46	293	30
ENSG00000064652	SNX24	13	9	26.001	9
ENSG00000064655	EYA2	3.204	7	0	6
ENSG00000064666	CNN2	10531.001	8038.999	3518.001	9919
ENSG00000064687	ABCA7	2652	3993.001	979.001	3765.002
ENSG00000064692	SNCAIP	0	1	0	0
ENSG00000064703	DDX20	217	161.999	680.999	120
ENSG00000064726	BTBD1	462	295.999	1355	204
ENSG00000064763	FAR2	91	148	26	124
ENSG00000064787	BCAS1	3	5	5	4
ENSG00000064835	POU1F1	0	0	0	0
ENSG00000064886	CHI3L2	370.001	140	72	267.999
ENSG00000064932	SBNO2	3082	3676.001	5816	5678.998
ENSG00000064933	PMS1	47	51	107.002	24
ENSG00000064961	HMG20B	1128.001	673	2581.002	1044.999
ENSG00000064989	CALCRL	17	7	128.001	8
ENSG00000064995	TAF11	154	128	603	118.001
ENSG00000064999	ANKS1A	457.151	376.936	341	429.147
ENSG00000065000	AP3D1	2255	1607.001	3050.999	1929
ENSG00000065029	ZNF76	589	536.001	794.999	472.002
ENSG00000065054	SLC9A3R2	51.999	45	47.001	43
ENSG00000065057	NTHL1	136	64	19	91
ENSG00000065060	UHRF1BP1	174	175	828	156
ENSG00000065135	GNAI3	695	690.869	1195	673
ENSG00000065150	IPO5	871.001	629	1172	497
ENSG00000065154	OAT	284.001	214.999	383.999	283
ENSG00000065183	WDR3	311	228	225	201
ENSG00000065243	PKN2	318	352.999	1507.001	159.999
ENSG00000065268	WDR18	611.001	196	241	333
ENSG00000065308	TRAM2	401	326	400	282
ENSG00000065320	NTN1	6	1	6	3
ENSG00000065325	GLP2R	2	1	0	0
ENSG00000065328	MCM10	9	5	6	10
ENSG00000065357	DGKA	3418.999	2731.002	3707.997	2890.002
ENSG00000065361	ERBB3	13	12.001	11	9
ENSG00000065371	ROPN1	0	0	0	0
ENSG00000065413	ANKRD44	1546.999	1396	2511.15	834.001
ENSG00000065427	KARS	1799.999	893	1294.999	1192.001
ENSG00000065457	ADAT1	190	209	306.001	165
ENSG00000065485	PDIA5	88.019	49	57.999	72
ENSG00000065491	TBC1D22B	348	357	364	375
ENSG00000065518	NDUFB4	599.999	294.995	691.988	415
ENSG00000065526	SPEN	2216	1902	5745	1497.001
ENSG00000065534	MYLK	112.999	109	20	144.999
ENSG00000065548	ZC3H15	300	147	1357.001	139.999
ENSG00000065559	MAP2K4	418.999	386.997	515.001	299
ENSG00000065600	PACC1	125	62	233.001	80.999
ENSG00000065609	SNAP91	1	0	0	0
ENSG00000065613	SLK	405	526	1418	224
ENSG00000065615	CYB5R4	433	370	891	355
ENSG00000065618	COL17A1	3	27	1	13
ENSG00000065621	GSTO2	8.001	21	18.001	8
ENSG00000065665	SEC61A2	72	60	340	48.001
ENSG00000065675	PRKCQ	565	448	567	471
ENSG00000065717	TLE2	312.999	184	35	155.001
ENSG00000065802	ASB1	579.001	495	733.999	382.999
ENSG00000065809	FAM107B	1541.002	1072.001	5926.999	965.001
ENSG00000065833	ME1	11	5	24	9
ENSG00000065882	TBC1D1	1840.999	1054.001	2258.003	1284
ENSG00000065883	CDK13	1016.001	804.001	1789.999	822.001
ENSG00000065911	MTHFD2	209	134	512.999	136
ENSG00000065923	SLC9A7	417	200	1259.001	116
ENSG00000065970	FOXJ2	643	509	1182	724
ENSG00000065978	YBX1	16027.677	9028.867	11340.231	12019.895
ENSG00000065989	PDE4A	310	262.999	2844	369
ENSG00000066027	PPP2R5A	885	769	1113	1092
ENSG00000066032	CTNNA2	1	0	0	3
ENSG00000066044	ELAVL1	1077	582	808	718
ENSG00000066056	TIE1	8	26	19.999	8
ENSG00000066084	DIP2B	869.999	743	1434	674.001
ENSG00000066117	SMARCD1	1066.998	765.999	1185.999	803
ENSG00000066135	KDM4A	647	505	618	617
ENSG00000066136	NFYC	1153.002	792.001	834	1019.999
ENSG00000066185	ZMYND12	0	1	2	6
ENSG00000066230	SLC9A3	106.288	47.339	366.672	25.91
ENSG00000066248	NGEF	1	0	2	0
ENSG00000066279	ASPM	7	4	74	9
ENSG00000066294	CD84	910.001	1138	2980.001	619
ENSG00000066322	ELOVL1	845	604.002	919	982.998
ENSG00000066336	SPI1	7320	7777	8596.999	10925.001
ENSG00000066379	ZNRD1	269	158.001	236	187.999
ENSG00000066382	MPPED2	2	7	6	2
ENSG00000066405	CLDN18	0	1	0	0
ENSG00000066422	ZBTB11	382	307	978	164
ENSG00000066427	ATXN3	268	240.999	637	203
ENSG00000066455	GOLGA5	291	205	499	237
ENSG00000066468	FGFR2	24	1	0	4
ENSG00000066557	LRRC40	40	28	301	18
ENSG00000066583	ISOC1	142	80	67	106
ENSG00000066629	EML1	0	1	0	0
ENSG00000066651	TRMT11	47	30	176	19
ENSG00000066654	THUMPD1	441.001	320.999	826.999	244.999
ENSG00000066697	MSANTD3	83	68.999	183.99	48.001
ENSG00000066735	KIF26A	3	13	0	6
ENSG00000066739	ATG2B	409	398.001	2994.999	203
ENSG00000066777	ARFGEF1	673.999	755	2196	470
ENSG00000066813	ACSM2B	1	0	0	0
ENSG00000066827	ZFAT	245.999	206	597.001	222
ENSG00000066855	MTFR1	43	26	48	13
ENSG00000066923	STAG3	72.124	26.38	80.013	39.18
ENSG00000066926	FECH	506.999	406.999	229	891
ENSG00000066933	MYO9A	302	338.999	667	219.999
ENSG00000067048	DDX3Y	590.999	359.127	0	200
ENSG00000067057	PFKP	626	312	553	571
ENSG00000067064	IDI1	211	174	1573	89.999
ENSG00000067066	SP100	1860.066	1644.402	4128.14	1829.639
ENSG00000067082	KLF6	2325	2798	18256	2859
ENSG00000067113	PLPP1	74	22	45.001	29
ENSG00000067141	NEO1	43	73.001	70	32
ENSG00000067167	TRAM1	708	553	3082	475.999
ENSG00000067177	PHKA1	18	22	11.204	19.456
ENSG00000067182	TNFRSF1A	3199.001	3787.999	1851.999	3841
ENSG00000067191	CACNB1	146.001	166	185.999	131.999
ENSG00000067208	EVI5	74	68	209.001	52
ENSG00000067221	STOML1	125.999	74	72	154
ENSG00000067225	PKM	9238	5533.002	19991	10983.001
ENSG00000067248	DHX29	216	156	782	184
ENSG00000067334	DNTTIP2	331	223	1340.001	150
ENSG00000067365	METTL22	264.999	210	298.001	256.166
ENSG00000067369	TP53BP1	432	352	1469.001	295.999
ENSG00000067445	TRO	22	28	11	14
ENSG00000067533	RRP15	86	52	192	57
ENSG00000067560	RHOA	7893	4749	8517.001	7935.999
ENSG00000067596	DHX8	1032	885.999	1402.999	895
ENSG00000067601	PMS2P4	18.107	13.288	22.693	13.25
ENSG00000067606	PRKCZ	323.999	266	108	739
ENSG00000067646	ZFY	114.999	69	0	52.999
ENSG00000067704	IARS2	666	417	778	417
ENSG00000067715	SYT1	2	4	2	0
ENSG00000067798	NAV3	4	3	0	2
ENSG00000067829	IDH3G	1034	499	793	1018
ENSG00000067836	ROGDI	1112	618.999	182.253	777
ENSG00000067840	PDZD4	399	566.001	163.999	335
ENSG00000067842	ATP2B3	2	0	0	0
ENSG00000067900	ROCK1	970	892	4732.999	817
ENSG00000067955	CBFB	381.001	297.999	925.824	222
ENSG00000067992	PDK3	543	480	996	554
ENSG00000068001	HYAL2	139.001	130	87.388	140
ENSG00000068024	HDAC4	762	845	928.999	980
ENSG00000068028	RASSF1	1238	1600	1023.999	1568.001
ENSG00000068078	FGFR3	0	2	2	0
ENSG00000068079	IFI35	489	379	186.001	886
ENSG00000068097	HEATR6	219	135.001	427	129
ENSG00000068120	COASY	785	594	654	831.001
ENSG00000068137	PLEKHH3	9	8	102.001	6
ENSG00000068305	MEF2A	646	466.001	2063	434.999
ENSG00000068308	OTUD5	1463	1223	2332	1695.999
ENSG00000068323	TFE3	1557	1569	2187	2346.001
ENSG00000068354	TBC1D25	716.779	497.001	692.474	549.999
ENSG00000068366	ACSL4	386	420	2037.999	336
ENSG00000068383	INPP5A	221	222	578	293.999
ENSG00000068394	GPKOW	438	198	290	386
ENSG00000068400	GRIPAP1	959.002	1024	2632	1016.001
ENSG00000068438	FTSJ1	395.999	249.001	547	361.999
ENSG00000068489	PRR11	72.999	50	16.999	79
ENSG00000068615	REEP1	2	4	0	3
ENSG00000068650	ATP11A	1035	1214.001	1755	865
ENSG00000068654	POLR1A	584.001	429.001	1100	329.999
ENSG00000068697	LAPTM4A	555	457	2178	411
ENSG00000068724	TTC7A	1777.001	984	1908.999	1529.001
ENSG00000068745	IP6K2	547.001	530	725	549.001
ENSG00000068781	STON1-GTF2A1L	0	4.531	0	0
ENSG00000068784	SRBD1	194	133	136.001	198
ENSG00000068796	KIF2A	541.001	393	1268.197	264
ENSG00000068831	RASGRP2	6690.001	4759	2773	6219
ENSG00000068878	PSME4	672	579	3883.999	718.001
ENSG00000068885	IFT80	82	64.999	136	31.08
ENSG00000068903	SIRT2	930.998	816	917	1035
ENSG00000068912	ERLEC1	196	143	462	114.001
ENSG00000068971	PPP2R5B	872.001	487	342	694
ENSG00000068976	PYGM	75	106	189	145
ENSG00000068985	PAGE1	0	0	0	0
ENSG00000069011	PITX1	1	0	0	0
ENSG00000069018	TRPC7	0	0	0	0
ENSG00000069020	MAST4	400	192	473	269.001
